t,P_mtp_toes_r,y,z,P_subt_calc_r,y,z,P_Ankle_tal_r,y,z,P_KneeJ_r,y,z,P_HipJ_r,y,z,P_Pelvis_C,y,z,P_Torso,y,z,P_neck,y,z,P_sho_r,y,z,P_elb_r,y,z,P_hand_r,y,z,P_sho_l,y,z,P_elb_l,y,z,P_hand_l,y,z,P_HipJ_l,y,z,P_KneeJ_l,y,z,P_Ankle_tal_l,y,z,P_subt_calc_l,y,z,P_mtp_toes_l,y,z,Pc_total,y,z,acc_Total_COM,y,z,pelvis Tilt - z,pelvis List - x,pelvis rotation - y,hip flexion_r - z,hip adduction_r - x,hip rotation_r - y,knee angle_r - z,ankle_angle_r - z,subtalar_anle_r - y,hip flexion_l - z,hip adduction_l - x,hip rotation_l - y,knee angle_l - z,ankle_angle_l - z,subtalar_anle_l - y,lumbar_extension_z,lumbar_bending_x,lumbar_rotation_y,arm_flex_r_z,arm_add_r_x,arm_rot_r_y,elbow_flex_r_z,pro_sup_r_y,wrist_flex_r_z,wrist_dev_r_x,arm_flex_l_z,arm_add_l_x,arm_rot_l_y,elbow_flex_l_z,pro_sup_l_y,wrist_flex_l_z,wrist_dev_l_x,Sailangle-z,Sailangle-x,Sailangle-y,Boardangle-z,Boardangle-x,Boardangle-y,sailing speed,sailing direction,Upwind - 1_ Downwind - 0,sidewind R-1_ L-0,wind speed,wind direction
149.0167,0,0,0,-0.1775206,0.006404421,0.02049495,-0.1290957,0.04711366,0.006394121,-0.05973307,0.4367216,-0.01779195,-0.1783295,0.8276869,-0.04522237,-0.1307441,0.8950211,-0.1374098,-0.2234351,0.9849781,-0.127468,-0.1289385,1.344044,-0.1402879,-0.0999446,1.342394,0.02721319,0.04136034,1.095092,0.06025845,0.2078159,1.06247,-0.1254428,-0.1579325,1.345694,-0.3077891,-0.03677317,1.099539,-0.3911271,0.1823032,1.063922,-0.2728326,-0.2054804,0.8164765,-0.1969247,-0.1404879,0.4147376,-0.2395095,-0.1981403,0.02263202,-0.2504587,-0.2529392,-0.01197408,-0.2511999,-0.07871755,-0.03788483,-0.2820231,-0.1764139,0.8999994,-0.1110614,0.5484908,-0.3018447,0.5924208,-3.523732,-4.266593,2.591851,21.22916,-3.045297,-9.655963,26.5147,9.416934,4.315576,15.6803,-8.65006,-2.017265,17.85248,-2.69E-14,0,-9.281337,4.649708,0.8570455,42.13429,-15.07296,42.13429,75.15735,44.99975,0,0,42.13429,-15.07296,42.13429,75.15735,44.99975,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.0333,0,0,0,-0.1775195,0.0061063,0.02059492,-0.1291402,0.04694291,0.00670762,-0.05593789,0.4360902,-0.01320057,-0.1901896,0.8223814,-0.03674261,-0.1421947,0.8875794,-0.1302438,-0.2328702,0.9795827,-0.1204415,-0.1280467,1.335683,-0.1354929,-0.0979592,1.333898,0.03181387,0.03631987,1.082731,0.06499569,0.2004644,1.044485,-0.1216872,-0.1581342,1.337468,-0.3027997,-0.0447603,1.087541,-0.3858646,0.1739922,1.046056,-0.2688904,-0.219192,0.8099133,-0.1880034,-0.1364421,0.4117054,-0.2335876,-0.19838,0.02012113,-0.2375854,-0.253545,-0.01390057,-0.2369551,-0.08010146,-0.04215368,-0.2700266,-0.1800418,0.8938836,-0.1048832,0.3411987,-0.3782961,-0.03701128,-4.91794,-4.728347,2.693083,24.76517,-2.721274,-10.51346,29.32147,9.960814,3.80036,19.60614,-8.89453,-2.371689,21.19859,-2.61E-14,0,-9.669818,5.207584,0.8171533,42.13731,-15.07283,42.13731,75.15683,44.99975,0,0,42.13731,-15.07283,42.13731,75.15683,44.99975,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.05,0,0,0,-0.1775161,0.005814808,0.02070825,-0.1291846,0.0467713,0.007008667,-0.05397726,0.4357121,-0.009096422,-0.2033788,0.8167722,-0.02916204,-0.1548195,0.8790659,-0.124337,-0.2428951,0.9736141,-0.1150601,-0.1275003,1.326269,-0.1335293,-0.09607532,1.324735,0.03353397,0.03084667,1.069863,0.06741677,0.1921812,1.025379,-0.1203303,-0.1589252,1.327802,-0.3005925,-0.05383738,1.073995,-0.3827858,0.1645351,1.026728,-0.2673045,-0.234552,0.8025165,-0.179832,-0.132129,0.4091263,-0.2284101,-0.1975423,0.01812129,-0.2232462,-0.2529809,-0.01537748,-0.2209152,-0.08042697,-0.04587396,-0.256548,-0.1843178,0.8872334,-0.1002287,0.3435673,-0.03307676,-0.6661956,-6.674966,-5.316304,2.675488,28.61083,-2.370413,-11.58167,31.8237,10.24001,3.337746,24.22203,-9.150588,-2.718083,24.83432,-2.59E-14,0,-9.774344,5.847672,0.7989124,42.14017,-15.07271,42.14017,75.15634,44.99975,0,0,42.14017,-15.07271,42.14017,75.15634,44.99975,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.0667,0,0,0,-0.1775651,0.005359557,0.02040863,-0.1292831,0.04648484,0.007044536,-0.05325705,0.4354433,-0.003995501,-0.2174094,0.8107878,-0.01935725,-0.16808,0.8699948,-0.1160936,-0.2536496,0.966919,-0.1079525,-0.1281042,1.315871,-0.130163,-0.09554988,1.314778,0.03668727,0.02409351,1.056577,0.07182564,0.1827118,1.005847,-0.1166505,-0.1606586,1.316963,-0.2970133,-0.06363385,1.059521,-0.3778022,0.1540738,1.006808,-0.2634287,-0.2501869,0.7944593,-0.1694753,-0.1298959,0.4063047,-0.220583,-0.1985593,0.01607167,-0.2066528,-0.2542494,-0.01688801,-0.2030049,-0.08238305,-0.04960874,-0.239963,-0.1896464,0.8799417,-0.09394802,0.6591704,-0.2493541,-0.7618019,-8.494326,-5.930368,2.472613,32.45969,-1.747157,-12.61951,34.13066,10.34764,2.678049,28.56091,-9.457858,-2.793335,28.21728,-2.57E-14,0,-9.885986,6.488496,0.9620044,42.14187,-15.07264,42.14187,75.15604,44.99975,0,0,42.14187,-15.07264,42.14187,75.15604,44.99975,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.0833,0,0,0,-0.1775658,0.005067246,0.02047732,-0.1293297,0.04630849,0.007306134,-0.05153876,0.435003,-0.000153535,-0.2312078,0.8035168,-0.01237423,-0.1815944,0.85952,-0.1108573,-0.2646543,0.958681,-0.103724,-0.1291176,1.303469,-0.1315302,-0.09459905,1.303324,0.03492836,0.01777611,1.042104,0.07171146,0.1725348,0.9845239,-0.1180011,-0.1636363,1.303614,-0.2979887,-0.07524435,1.042495,-0.3768598,0.1421707,0.9846514,-0.2644255,-0.266162,0.7849834,-0.1617434,-0.1320323,0.4016042,-0.215694,-0.2029067,0.01211987,-0.1940307,-0.2587426,-0.02041277,-0.1890289,-0.08762299,-0.05487225,-0.227826,-0.1955627,0.8711601,-0.09094217,0.5581076,0.01387406,-1.046131,-10.25979,-6.428851,2.221396,36.35857,-1.49372,-13.84311,36.72956,10.59487,2.246735,32.36849,-9.832697,-2.688518,30.92487,-2.53E-14,0,-10.07823,6.98844,1.186246,42.14367,-15.07257,42.14367,75.15573,44.99975,0,0,42.14367,-15.07257,42.14367,75.15573,44.99975,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.1,0,0,0,-0.1775704,0.004713232,0.02052193,-0.1293911,0.04608783,0.007562647,-0.05152482,0.434823,0.004052708,-0.2481294,0.7949421,-0.004715904,-0.1978928,0.8480903,-0.1044572,-0.2784717,0.9493482,-0.0984043,-0.1334881,1.289837,-0.1311041,-0.09730692,1.290383,0.0350002,0.007978376,1.026452,0.07337634,0.1591115,0.9625819,-0.1172436,-0.1696692,1.289291,-0.2972083,-0.08952217,1.024981,-0.3742394,0.1272866,0.9621017,-0.2633488,-0.2846101,0.7748061,-0.1535115,-0.1362216,0.3969308,-0.2102799,-0.2076335,0.008145539,-0.1796712,-0.2634507,-0.02412941,-0.1730517,-0.09311924,-0.05981574,-0.2141407,-0.204113,0.8615515,-0.0868132,0.4994386,-0.001312557,-1.682633,-12.02226,-6.771282,1.876059,40.50089,-1.449337,-14.80386,39.35412,10.59469,1.757275,36.17759,-9.987445,-3.094565,33.57218,-2.52E-14,0,-10.24384,7.298325,1.51321,42.14514,-15.07251,42.14514,75.15547,44.99975,0,0,42.14514,-15.07251,42.14514,75.15547,44.99975,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.1167,0,0,0,-0.1776711,0.004030532,0.01978191,-0.1295561,0.04564061,0.007348562,-0.05266153,0.4345692,0.01085619,-0.2672612,0.7846532,0.008196625,-0.2158193,0.8356453,-0.09205463,-0.2941496,0.9387114,-0.0871055,-0.1400842,1.274922,-0.1224405,-0.1030564,1.275392,0.04347731,-0.004822162,1.008897,0.08281893,0.1435337,0.9398703,-0.1081848,-0.1771119,1.274452,-0.2883583,-0.1046039,1.007631,-0.3642937,0.1109659,0.939457,-0.2541182,-0.304108,0.7637854,-0.1404078,-0.1387766,0.3933298,-0.2007249,-0.2080699,0.005065072,-0.1602348,-0.2636237,-0.02725099,-0.1518388,-0.0939709,-0.06323802,-0.1953987,-0.2140052,0.8510247,-0.07693687,1.027667,0.1722762,-1.772049,-13.77197,-7.013926,1.517401,44.83301,-1.243541,-15.47049,42.06465,10.44132,0.8154304,40.20684,-9.952654,-4.151119,36.38912,-2.50E-14,0,-10.48785,7.465526,1.973073,42.14669,-15.07244,42.14669,75.1552,44.99976,0,0,42.14669,-15.07244,42.14669,75.1552,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.1333,0,0,0,-0.1777293,0.003512931,0.01935395,-0.1296713,0.04530408,0.007313417,-0.05275096,0.4341389,0.01632663,-0.2853929,0.7728543,0.01809431,-0.2327314,0.8217118,-0.08258578,-0.308838,0.9264793,-0.07880309,-0.1450048,1.257751,-0.1167513,-0.106923,1.257896,0.04892837,-0.0164561,0.9887685,0.08896675,0.1285437,0.914425,-0.102618,-0.1830867,1.257605,-0.2824309,-0.1190783,0.9883766,-0.3575033,0.09505033,0.9142971,-0.2483348,-0.3224761,0.7512755,-0.1303497,-0.1392164,0.3898956,-0.1955486,-0.2065695,0.002492126,-0.1448272,-0.2618631,-0.02976866,-0.1346832,-0.09291051,-0.06630392,-0.1804523,-0.2225362,0.839127,-0.06988629,1.509901,0.7545249,-2.530866,-15.4238,-7.256626,1.159708,49.17068,-1.297556,-16.01869,45.01735,10.43554,0.101945,44.46936,-10.02547,-5.183242,39.55338,-2.44E-14,0,-10.9049,7.620741,2.604672,42.14807,-15.07238,42.14807,75.15496,44.99976,0,0,42.14807,-15.07238,42.14807,75.15496,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.15,0,0,0,-0.177797,0.00296273,0.01881675,-0.1297994,0.04493961,0.007188438,-0.05434452,0.4338884,0.02188139,-0.303759,0.7607325,0.02800659,-0.2498177,0.8078885,-0.07280718,-0.3238661,0.9141499,-0.06996372,-0.1495405,1.239817,-0.1096335,-0.1106897,1.23918,0.05586639,-0.02881802,0.9673677,0.09626319,0.1127787,0.8878268,-0.0957791,-0.1883913,1.240454,-0.2751334,-0.1335121,0.9690833,-0.3497217,0.07861071,0.8883867,-0.2413309,-0.3407693,0.7389135,-0.1204205,-0.1394245,0.3874376,-0.1883065,-0.2067936,0.001388311,-0.1281576,-0.26208,-0.03060376,-0.1171593,-0.09320169,-0.06827716,-0.1622751,-0.231192,0.8270557,-0.06200004,1.485349,0.2996889,-3.001822,-16.92838,-7.45957,0.8861871,53.27205,-1.420585,-16.42364,47.6428,10.21226,-0.6509318,48.55002,-9.669203,-5.58551,42.89585,-2.47E-14,0,-11.58814,7.705767,3.275803,42.14943,-15.07233,42.14943,75.15473,44.99976,0,0,42.14943,-15.07233,42.14943,75.15473,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.1667,0,0,0,-0.1778677,0.002361856,0.01822342,-0.1299412,0.04453523,0.007021169,-0.05779734,0.4338367,0.02776095,-0.3237352,0.7476012,0.03823516,-0.2680795,0.7934293,-0.06225865,-0.3400573,0.9011234,-0.06027332,-0.155083,1.220807,-0.1003906,-0.1163446,1.219163,0.06512875,-0.04348083,0.9448694,0.1060061,0.09549807,0.860394,-0.08584117,-0.1938213,1.22245,-0.2659099,-0.1478717,0.9492984,-0.3400304,0.06143071,0.8618393,-0.2314026,-0.359979,0.7261181,-0.1104299,-0.1416466,0.3849718,-0.1804702,-0.2113876,0.000413555,-0.1138241,-0.2669323,-0.0311299,-0.1028315,-0.09774501,-0.07036527,-0.1453854,-0.2411849,0.8143296,-0.05314079,1.476883,0.1908004,-3.444632,-18.38772,-7.563812,0.612853,57.43402,-1.558094,-16.54545,50.0675,9.718992,-1.465018,52.43645,-9.242366,-5.595327,46.25447,-2.46E-14,0,-12.3314,7.648702,3.85915,42.15089,-15.07227,42.15089,75.15448,44.99976,0,0,42.15089,-15.07227,42.15089,75.15448,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.1833,0,0,0,-0.1779425,0.001814175,0.0175441,-0.130073,0.04416612,0.006779697,-0.05976066,0.4334553,0.03324829,-0.3409708,0.7338277,0.04744189,-0.2832698,0.778413,-0.05245569,-0.3530311,0.8875681,-0.05133994,-0.1581169,1.201368,-0.09083664,-0.1205937,1.198928,0.07495253,-0.05640979,0.9226375,0.1169143,0.08124931,0.8335208,-0.07378123,-0.1956402,1.203809,-0.2566258,-0.1575262,0.9292128,-0.3298487,0.04825229,0.8356665,-0.2195721,-0.3759956,0.7129668,-0.1016035,-0.1418647,0.3829249,-0.1756194,-0.2133921,-0.000618151,-0.1051276,-0.2691319,-0.03186662,-0.09428102,-0.09968029,-0.07209694,-0.1348062,-0.2486698,0.8012922,-0.04502222,1.062851,0.337395,-3.872518,-19.85769,-7.6239,0.2980995,61.53867,-1.675093,-16.46534,52.60076,9.444129,-2.231583,56.34995,-9.138686,-5.702452,49.40645,-2.44E-14,0,-12.90409,7.528667,4.156723,42.15243,-15.0722,42.15243,75.15421,44.99976,0,0,42.15243,-15.0722,42.15243,75.15421,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.2,0,0,0,-0.1779562,0.001488182,0.01743491,-0.1301391,0.04394687,0.006860143,-0.06182868,0.4333561,0.03660364,-0.3563941,0.7209124,0.05241839,-0.2970263,0.7644022,-0.04698425,-0.3645378,0.8749663,-0.04627542,-0.1599367,1.182547,-0.0857088,-0.1235382,1.179621,0.08032308,-0.06803782,0.9016761,0.123724,0.06803341,0.8076728,-0.06576121,-0.1963353,1.185473,-0.2517407,-0.1661233,0.909561,-0.3236926,0.03602637,0.8102458,-0.2117613,-0.3906975,0.7009238,-0.09691399,-0.1413196,0.383231,-0.1767475,-0.2135072,0.000243354,-0.1039469,-0.2693273,-0.03088859,-0.09317796,-0.09969279,-0.07152283,-0.1325177,-0.2549287,0.7892332,-0.04094958,0.5069681,0.3426475,-4.217245,-21.18146,-7.564542,0.05771318,65.27849,-2.15286,-16.23952,54.86593,9.145529,-2.646638,60.33909,-9.138134,-5.749135,52.45787,-2.43E-14,0,-13.50787,7.319518,4.209834,42.15326,-15.07217,42.15326,75.15407,44.99976,0,0,42.15326,-15.07217,42.15326,75.15407,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.2167,0,0,0,-0.1779317,0.001256907,0.01770172,-0.1301737,0.0437898,0.007157758,-0.06520539,0.4336129,0.03890027,-0.3720479,0.7083233,0.05528127,-0.3115132,0.75084,-0.04383816,-0.3768107,0.8627257,-0.04308856,-0.1625888,1.1636,-0.08315941,-0.1270683,1.160447,0.08305836,-0.08041107,0.8811557,0.1281875,0.05355412,0.7819581,-0.06014673,-0.1981093,1.166754,-0.2493772,-0.1761304,0.8896535,-0.3197295,0.02232035,0.784731,-0.2063046,-0.4062728,0.6893508,-0.0942016,-0.1422162,0.3851039,-0.1807073,-0.216491,0.002409208,-0.1084681,-0.2725252,-0.0285167,-0.09823074,-0.1026641,-0.06977889,-0.1359038,-0.2620541,0.7775244,-0.039065,0.2690599,0.04123615,-4.39776,-22.37579,-7.402029,-0.01741158,68.80574,-2.917238,-16.00246,56.83777,8.6516,-2.882099,64.34228,-9.089417,-5.178442,55.61459,-2.42E-14,0,-14.20911,7.089005,4.04781,42.15435,-15.07212,42.15435,75.15388,44.99976,0,0,42.15435,-15.07212,42.15435,75.15388,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.2333,0,0,0,-0.1779173,0.001058203,0.01785789,-0.130205,0.04365552,0.007367818,-0.06732586,0.4336691,0.0409252,-0.3848821,0.6962337,0.05769678,-0.3236023,0.7380506,-0.04126234,-0.3869982,0.8510218,-0.04015812,-0.1643789,1.14569,-0.08057767,-0.1295934,1.14223,0.08578941,-0.09085348,0.8619409,0.1322046,0.04103032,0.7583122,-0.0552103,-0.1991643,1.149149,-0.2469447,-0.1845918,0.8712637,-0.3161142,0.01044386,0.7613541,-0.201495,-0.4193709,0.6783415,-0.09185866,-0.1421404,0.3876913,-0.1852263,-0.219346,0.005078962,-0.1156737,-0.2756616,-0.02557876,-0.1062025,-0.1056302,-0.06761824,-0.1422113,-0.2677466,0.766504,-0.03752507,0.6306855,-0.1705632,-4.281919,-23.36054,-7.221001,0.0638647,71.92103,-3.734747,-15.79256,58.77626,8.342049,-3.094218,68.03072,-9.029623,-4.282075,58.64905,-2.44E-14,0,-14.89183,6.940982,3.788325,42.15523,-15.07208,42.15523,75.15372,44.99976,0,0,42.15523,-15.07208,42.15523,75.15372,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.25,0,0,0,-0.1779115,0.000863667,0.0179268,-0.1302387,0.04352362,0.007511483,-0.06907814,0.4336488,0.042898,-0.3962471,0.6844484,0.06001726,-0.3346871,0.7260094,-0.03887578,-0.3966831,0.8397455,-0.03704993,-0.167537,1.129386,-0.0773307,-0.1335639,1.125668,0.08919858,-0.1011255,0.8447438,0.1365938,0.02929313,0.7377171,-0.04993467,-0.2015102,1.133104,-0.24386,-0.1926748,0.8547629,-0.3121618,-0.000578319,0.7409862,-0.1963583,-0.4313018,0.6677416,-0.0895437,-0.1424381,0.39017,-0.188594,-0.221785,0.007554658,-0.1215115,-0.2783054,-0.02292151,-0.1126973,-0.1081179,-0.06547285,-0.147341,-0.2735194,0.7562508,-0.0356071,0.1325679,-0.2703918,-4.071943,-24.05839,-7.090285,0.3182385,74.6117,-4.613134,-15.59998,60.6303,8.087307,-3.312395,71.19368,-8.775752,-3.488575,61.35348,-2.31E-14,0,-15.50598,6.878919,3.337263,42.15594,-15.07206,42.15594,75.1536,44.99976,0,0,42.15594,-15.07206,42.15594,75.1536,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.2667,0,0,0,-0.1778831,0.000766142,0.01821015,-0.1302441,0.04345892,0.007774865,-0.07040636,0.4337166,0.04395358,-0.4062505,0.6731417,0.06072827,-0.3445078,0.7143849,-0.03818397,-0.405429,0.8286927,-0.03592905,-0.1702893,1.113529,-0.07592487,-0.1371653,1.109591,0.09077034,-0.1106302,0.8282026,0.139075,0.01845353,0.7180415,-0.04655513,-0.2034133,1.117467,-0.2426201,-0.1998912,0.8388143,-0.3101274,-0.01067062,0.7215039,-0.1931212,-0.4417703,0.6571609,-0.08880228,-0.1428146,0.3918015,-0.1923806,-0.2240427,0.009157955,-0.1277553,-0.2807406,-0.02116264,-0.1195664,-0.110409,-0.06414281,-0.15295,-0.2786049,0.7462016,-0.03512295,-0.5669826,-0.03752923,-3.867822,-24.56713,-7.114173,0.5069148,77.03178,-5.405197,-15.37476,62.42459,7.890839,-3.381516,73.97507,-8.578404,-2.67731,63.75914,-2.30E-14,0,-16.17632,6.952646,2.993526,42.15662,-15.07203,42.15662,75.15348,44.99976,0,0,42.15662,-15.07203,42.15662,75.15348,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.2833,0,0,0,-0.1778258,0.000818881,0.01875928,-0.1302069,0.04349978,0.008184839,-0.07045915,0.4338349,0.04367053,-0.4137541,0.6628837,0.05927059,-0.3518291,0.7033125,-0.03986352,-0.4117466,0.8181536,-0.03782021,-0.1708657,1.098005,-0.07882902,-0.1382865,1.094407,0.08798118,-0.1174957,0.8128397,0.1380296,0.009875976,0.6990207,-0.04657346,-0.203445,1.101604,-0.2456392,-0.2052887,0.8225367,-0.3114822,-0.01876832,0.7021845,-0.1932361,-0.4496765,0.6468,-0.09015275,-0.1416492,0.3929578,-0.1969814,-0.2252183,0.01058405,-0.1337591,-0.2821244,-0.01948149,-0.1260912,-0.1117322,-0.06320953,-0.1581684,-0.2816327,0.7365001,-0.03727923,-0.6547335,0.01579445,-3.151134,-25.01139,-7.281884,0.5088261,79.23861,-6.058899,-15.20594,64.19408,7.874871,-3.23593,76.62287,-8.458813,-1.786578,66.08468,-2.29E-14,0,-16.84644,7.054722,2.827871,42.15751,-15.07199,42.15751,75.15333,44.99976,0,0,42.15751,-15.07199,42.15751,75.15333,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.3,0,0,0,-0.1777814,0.000824212,0.01917594,-0.130185,0.04350618,0.008504668,-0.07119041,0.433977,0.04375597,-0.4208753,0.6535084,0.05856226,-0.3590928,0.6937094,-0.04075326,-0.418709,0.8087058,-0.03864094,-0.173596,1.084604,-0.08132527,-0.1412408,1.081675,0.08554163,-0.1247434,0.8001818,0.1375643,0.001080436,0.6831767,-0.04610604,-0.2059512,1.087533,-0.2481922,-0.2119325,0.8080744,-0.3120999,-0.02736606,0.6857518,-0.1928144,-0.4572099,0.6374147,-0.09076027,-0.1407825,0.3954228,-0.2014271,-0.2266592,0.01321044,-0.1403583,-0.2837625,-0.01660178,-0.1331828,-0.1133871,-0.06104723,-0.1643503,-0.2855442,0.7281482,-0.0389645,-1.128352,0.01498779,-2.954882,-25.1603,-7.365455,0.5184157,80.90971,-6.642471,-15.06703,65.68193,7.762434,-3.164585,78.89419,-8.4038,-0.8869832,68.37494,-2.28E-14,0,-17.61768,6.998866,2.617273,42.15831,-15.07196,42.15831,75.15319,44.99976,0,0,42.15831,-15.07196,42.15831,75.15319,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.3167,0,0,0,-0.1777367,0.000868964,0.01958322,-0.1301548,0.04354018,0.008805252,-0.07133965,0.4340882,0.04349719,-0.4262063,0.6454798,0.05744861,-0.364672,0.6855324,-0.04208073,-0.4238843,0.8007313,-0.03966451,-0.1748381,1.072662,-0.08496372,-0.1418688,1.070246,0.08179115,-0.1293795,0.7888526,0.1354474,-0.006052653,0.6688783,-0.04800096,-0.2078073,1.075078,-0.2517186,-0.2182233,0.7953633,-0.3139146,-0.03503833,0.6710025,-0.1946072,-0.4631753,0.6296069,-0.09174182,-0.1392661,0.3990052,-0.2058961,-0.2274904,0.01704935,-0.1465941,-0.2847875,-0.01248075,-0.1398076,-0.1144985,-0.05773133,-0.1702811,-0.2881251,0.7210523,-0.04124174,-1.261318,-0.05320183,-2.34914,-25.32594,-7.316566,0.5915784,82.35826,-7.294789,-14.87326,67.00278,7.734203,-3.050865,81.04787,-8.214848,-0.1116221,70.56303,-2.27E-14,0,-18.33703,6.789523,2.531947,42.15903,-15.07193,42.15903,75.15307,44.99976,0,0,42.15903,-15.07193,42.15903,75.15307,44.99976,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.3333,0,0,0,-0.1776884,0.000951845,0.02001292,-0.1301154,0.04360046,0.009106686,-0.07121963,0.4342164,0.04288462,-0.4300573,0.6390894,0.05592995,-0.3688705,0.6792917,-0.04375319,-0.4276774,0.7946813,-0.04063557,-0.1753138,1.063171,-0.08805254,-0.1415836,1.06089,0.07855199,-0.1325179,0.7795411,0.1331216,-0.01164912,0.6573398,-0.05049267,-0.209044,1.065451,-0.2546571,-0.2234122,0.7856875,-0.3158349,-0.04130307,0.659345,-0.1969633,-0.4678036,0.62388,-0.09313486,-0.1380743,0.4032626,-0.2109804,-0.227841,0.02140382,-0.1533931,-0.2852605,-0.007936214,-0.1468199,-0.1150953,-0.05370723,-0.1772074,-0.2898504,0.7156953,-0.04352443,-1.144004,-0.03666032,-1.468938,-25.41255,-7.133621,0.7995101,83.49935,-8.021072,-14.5401,68.08227,7.744398,-2.891528,82.85527,-7.995314,0.3927248,72.37122,-2.27E-14,0,-18.95542,6.563398,2.398553,42.1597,-15.0719,42.1597,75.15295,44.99977,0,0,42.1597,-15.0719,42.1597,75.15295,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.35,0,0,0,-0.1776451,0.001062761,0.02038902,-0.1300723,0.04368044,0.00936139,-0.07046487,0.4342822,0.04203743,-0.4320531,0.6345053,0.05422401,-0.3713399,0.6748863,-0.04567624,-0.4298349,0.7904126,-0.04183534,-0.1751423,1.056557,-0.09001119,-0.1412764,1.054301,0.07656616,-0.1346547,0.77299,0.1316766,-0.01505009,0.6493638,-0.05181158,-0.2090082,1.058813,-0.2565885,-0.2259145,0.779069,-0.3172062,-0.04482264,0.651347,-0.1982548,-0.4706962,0.6198892,-0.09467027,-0.1364068,0.4079411,-0.2160686,-0.226977,0.0261662,-0.1591874,-0.2844549,-0.003055055,-0.1525961,-0.1144398,-0.04915355,-0.183327,-0.2904987,0.7121644,-0.04544507,-1.102538,-0.1016097,-0.6909899,-25.40526,-7.010977,1.094142,84.28332,-8.698889,-14.25962,68.94414,7.847209,-2.71063,84.36819,-7.794358,0.6915535,73.88777,-2.26E-14,0,-19.3723,6.578673,2.086918,42.16037,-15.07187,42.16037,75.15283,44.99977,0,0,42.16037,-15.07187,42.16037,75.15283,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.3667,0,0,0,-0.1776185,0.001142602,0.02061435,-0.1300427,0.04373854,0.009516272,-0.06956078,0.4342664,0.04146075,-0.4331678,0.6309897,0.05306815,-0.3727211,0.6712558,-0.0470399,-0.4313361,0.7867239,-0.04327975,-0.1751598,1.051478,-0.09125179,-0.1412439,1.048841,0.07530978,-0.1361905,0.7674338,0.1300975,-0.01735812,0.6433426,-0.05357849,-0.2090757,1.054115,-0.2578134,-0.227585,0.7745398,-0.3187426,-0.04717399,0.6456608,-0.2000047,-0.4721245,0.6160591,-0.0957132,-0.1339229,0.4119009,-0.2200455,-0.225195,0.03018677,-0.1638829,-0.2827246,0.001065266,-0.1572999,-0.1128292,-0.0453041,-0.1882845,-0.2907195,0.7093486,-0.04691211,-1.123378,-0.08648135,-0.288138,-25.33848,-7.179843,1.115234,84.7528,-8.94315,-14.23401,69.6386,7.974136,-2.588188,85.63111,-7.896991,1.154657,75.22234,-2.25E-14,0,-19.72871,6.817294,2.218087,42.16099,-15.07184,42.16099,75.15273,44.99977,0,0,42.16099,-15.07184,42.16099,75.15273,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
